Insult,Date,Comment,Usage
0,,"..(comment continues) What is ACTUALLY wrong with it. How are they not entitled to express there love the same way we are. I am a straight man, and I would love to have a gay guy as a friend. In my opinion, they make nicer friends. I just hope that the government in the next few years realizes that it is the right thing to do, and lets the law pass"
0,,"oh, i thought they made gay marriage possible by now in the US, or do you perhaps live in another country? There is nothing wrong being gay, maybe if people are called gay for no reason, then the word gay"" could be used as an insult since the person is heterosexual or ""straight"" I would say, that it SHOULD be normal due to that it is natural. And how can you say no to love?"""
0,,"I know.. saying no to someone loving another is like denying someones right to free will. It is just wrong.They have legalized it in, if I can remember, I think 8 American States, but I live in Australia. And this just shouldn't be based on one country, but the world."
0,,"i don't think it is mostly the governments fault, it is the people have a tough time accepting each other. And another possible thing is that some countries have very strict rules or have to respect the religion(s) in their own country. What i really like being a northener is that you can choose if you have a religion or no, but that still doesn't neccesarily make you an athiest :)"
0,,"Yeah. when we talk about this whole debate and argument, religion does play a huge part in what is said. And don't get me wrong, I'm for religion, even though I'm an Atheist. My best friend would probably have been dead if it weren't for religion. It gave her so much strength, and I'm for that. It's just that when religion starts branching out and affecting the government, and the laws.. that's when it starts to get a little bit out of hand."
0,,"I have a friend too who gets comfort in religion, its nice to see that someone confirmes the same :) anyways, i don't want to be rude, but i dont want this discussion to proceed any longer because i don't want us to exchange personal lives, it's something i have to move away from :PNo offence"
0,,It's all okay. I respect your decision. Thanks for making me think about this more.
0,,"Homosexuality is real in nature, as you said, there are so many species of animals that are proven to be homosexual. The amount of videos that I've watched about homosexuality, and most of the videos have the same answer. People who follow the bible and say that gays are sinful people, why don't you listen to all the bible. It also says that women are owned by there husbands and can not speak outside the house without his permission.But.. getting away from religion.. (comment continues).."
0,,"When I was a shooter girl at a night club a bunch of guys cheered to gay men and said more women for us"" it's true :) I wanna be married the crap out of by a gay man!!!"""
0,,oh dear god they've got us beat...
0,,i like this...the world seems like it would be happier.
0,,"Wait according to you, lesbians are logical."
0,,"For myself, hand holding and snuggling of any gender combo in public I'm totally comfortable with, but I feel uncomfortable when a guy or a girl is rubbing the crotch of his/her boyfriend, or a guy or a girl is fondling his/her girlfriend's breasts (especially if I know them) O.o For me, it's the same kind of idea when I'm alone and cross the street to avoid a strange guy; it's not because of your race or how you're dressed, it's because I'm alone and you're a strange guy, that's all :)"
0,,@MrCommentsdude queer
0,,3543 and counting
0,,"IM JUST SAYIN, Luke would've died without being saved by Han"
0,,Why does religion always pop up in the comments of vids on homosexuality? I'm a Christian and I'm offended when people say god hates gays because it clearly states in the bible that god loves everyone! Have a nice day and I love the vid! :)
0,,Where?
0,,"Not that I'm disagreeing with your general view mind you, but the bible's pretty down on homosexuality.  Kudos to you for having better morals than your theoretical source of morality though."
0,,"Hmm... the bible has a very clear set of laws set out in Leviticus, many of which are ignored now-a-days (ie: not working on the sabbath. Seriously, it's mentioned over and over and over and people ignore it because they want to ignore it) but some of which (ie: man should not lie with another man, which is mentioned once I believe) are pulled out time and again as the laws god actually wants us to follow. It's stupid as hell, but that's why. Good for you not following the herd tho :)"
0,,"You put up some valid points, but if we talked about religion, we could go for the next few years..It's at least good to realize that there are some normal people in society"
0,,"Thank you sir. Btw, did you know that even animals commit themselves into homosexuality? this could also be a proving arguement why homosexuality is natural"", just so you know that it doesn't always have to relate to religion :P.if you want to know somethign else, i am always open to more comments or suggestions, people like you are rare to come by :)"""
0,,honestly it seems like a win-win no matter what happens.
0,,Haha this is hilarious
0,,a mother-fucking kiesh
0,,It's spelled quiche.
0,,"I would live to hack into fox news and put this in the commercials, just to piss off the eighty year old geezers who watch that crap."
1,,you sound like the KKK
0,,biosexual?
0,,"love everyone as your equals""-Jesus"""
1,,hahaha loser
0,,Redneck
0,,i have a question about homosexuality one day i was walking down the street and a kid called me a gay faggot my question is does that mean im straight or twice as gay?
0,,hmm... actually has some good points :/
0,,At least i wont be burning in hell with all the fags.
1,,atlest i fucked yo mama
0,,Rock on!
0,,I watch this everyday.
0,,Mitt Romney has a lot of computers
0,,Oh yeah? What if I marry her first? Now your whole plan has failed. Miserably.
1,,bitch you would never get a gf
0,,"If my girlfriend would leave me for a gay guy, you're all doing me a favor! So fuck off faggots!"
1,,you're a faggot
0,,odd i am straight and i have all those traits
0,,"I get that you dont like people talking bad stuff about homosexuals.. But you really cant compare one who hates gays, to one who indirectly was responsible of the death og 6 million people."
0,,Dont take my girlfriend :(
0,,your grandchildren will look back on you with the same shame that i look back on my racist relatives with.  how does that feel?
0,,1:16 - 1:20 <3
0,,"Actually.. I'm just going to call you out on something you said there, Know what feels better than b-hole? A vagina ""How come most guys want anal with women. They love the ass. So, apart from the fact that you're comment is horrible and makes you practically the same as the first Europeans. They went around despising black people. Now look at society these days. America has a black president. So just you wait and see in ten years in the future when gay marriage is legal, and you're the fuckwit"""
0,,"You took a guy with One Miley Cyrus Fan"" in his name serious? I agree with you though."""
0,,"I know I probably shouldn't have taken him seriously, but it's just a topic I'm very passionate about xD"
0,,"Well said! (Im not a homosexual, but i support Gay/Lesbian marriage)"
0,,"Everybody should. There is NOTHING wrong with it.. (except for a 2,000 year old book that says that it's wrong) And who will we listen to.. society and the real facts.. or the book."
0,,"meh, i'm not religious but religious people are a joke, i mean, they say they follow their own book which is their guide of life. And then there are extremists that say they follow the book but breaks some of the simplest rules such as killing for example, or sharing. but lets not get into religious details now right?"
0,,I'm actually married to a gay man. Best decision I ever made.
0,,Can someone explain something to me please? Why do some people think that their country is going to s*** just because gay people can get married? I don't understand how that can affect society or de-value traditional marriage.  I don't understand why religion is involved in government and law.. Somebody else's religion shouldn't stop me from marrying a woman if I was gay.
1,,How do you know the vagina feels better than the b-hole? Oops closet gay guy coming up!
0,,Only Steers and Queers come from Texas and you are obviously not a steer so..
1,,so you're admitting to trying b-hole. sounds kinda gay. how's the closet?
1,,"people like you are the reason our country has gone to shit, retarded people that let religion or some other dumbshit reason to cloud logic and reason. FUCK YOU DUMBASS"
0,,So funny...and soooo true:)
0,,A motherfuckin quiche
0,,This video was awesome x3 just saying
0,,"About the vagina being better and blah blah blah... I believe a lot of girls agree with you! =) Go matter your own sex life, bro."
0,,"Marriage politics aside, I can't be the only one who found this video extremely patronizing and insulting on a number of levels."
0,,Some how all gay men are ripped it doesn't seem possible but it is
0,,Stereotypes! Stereotypes everywhere! I swear i'd be considered gay due to society's labels ._.
0,,Good luck fags
0,,"Exactly! Just imagine what kind of people would be persecuted if the controversy was this big about pre-marital intimacy, right? A handful of the people that are even now accusing homosexual people. There are different things that everyone needs to work on."
0,,What if you're a metrosexual.
0,,Why men are afraid of other gay man? What will happen? Less pussy for you?You idiots... xD
0,,The guy in the coral button up sitting in front of the pool was def the most FABULOUS!
0,,"hi, I am luis from puerto rico, we are fighting over here for the right, for gay people to marry, there is a section of ultra-religous people that are spreading hatred all around, even calling homosexuals demons and possessed by the devil... help us boicot this boycott this group... our facebook page is called... boicot a pr por la familia"
0,,You are a badass motherf*cker!
0,,"Actually, these guys wouldn't be able to marry these girls...they would more than likely become part of the friendzone."
0,,"You know that's will depend on how big is their..._ you know what. Of course there are exceptions, we know it: Justin Bieber, she... or he... looks like a lesbian and girls (dumb girls) still love her... him."
0,,Faggggssss
0,,"OMG for those who quote the bible as a place of protection that its not right to be gay or lesbian whatever it may be you are not obviously following god just your commitment to being asswholes as i recall god does not change free will thats is a choice of our own decide whats for yourself not for others heres a quote  who gave you the right to judge "" as i see you guys dont know shit about me or anyother so dont choose my life for me"""
0,,J'aime
0,,Only the guys at college humor would make something like this funny.
0,,"...more like a Texan than Hitler."" I don;t even know how to clearly express how much that pissed me off. I'm a proud Texan, and most of the shit on the internet is taken as a joke (because for the most part it is). However, you compared us to a lesser Hitler, due to some assumption that we hate gays. No, no. Just no..."""
0,,"And now I remember why I hated school, close-minded idiots who believed that I actually cared about what they said, much like yourself.I am not gay myself, but I find it horribly ridiculous that anyone would call themselves grown"" or an ""adult"" and have opinions as ludicrous and childish as this.And ya know what? my Grandfather is a texan, and my uncle is gay. My grandfather is also an ex-marine and is fine with it. You try to lay a hand on his son, or his sons husband, your not gonna live."""
0,,Hey ChunkyBuiscuit no Reply????
0,,that's what the straight guy i fucked last week said...
0,,faggots
0,,"0:56 a motherf*cking kish"" Haha! :D"""
0,,*quiche
0,,It's moving until you watch this vid watch?v=r0Be8LnuG3U
0,,"Actually it feels way better when you stick it up a girls pooper, you know... because it's tighter :D"
0,,3536 guy's girlfriends ran off with a gay guy
0,,"And the historian Edward Gibbon remarks that of the first fifteen emperors, Claudius was the only one whose taste in love was entirely correct."" I really don't think your argument, which is based off of literally just old gossip, has a leg to stand on."""
0,,I'd totally marry a gay man...
0,,"This video is hilarious! Good job, guys!"
0,,i love it!
0,,"Rome was founded by literally the dregs of society. They were so undesirable that they had to steal women to be their wives because no one would marry the. Then they proceeded to make war on their new in-laws... I think they were pretty much immoral from the start. Oh and you know the cluster of emperors, known as the five good emperors, that reigned over the empire during it's golden age. One of them, Hadrian infract, was gay."
0,,That first guy's so freaking hot. No homo
0,,"I know, his curly, luscious locks and those brown eyes are super sexyy"
1,,"You should worship your god to save him from doing to you what he would if you didn't worship him! Haha, pathetic"
0,,"so that's why people go to a pit of eternal damnation and hellfire. Because God loves us,"
0,,Well that's one down.
0,,"So basically he hates homosexuals, but it's okay because he says he loves them anyways?I call shenanigans."
0,,But yet the bible says that you're allowed to stone your children to death if they disobey you. Bible also says that if you aren't a part of ____ religion then you're going straight to _____. Most religions are contradictory in themselves. That's why I choose to stand on the sidelines and laugh at everyone who fight with each other.
0,,"That's pretty funny and ironic actually xD Calling someone horrible for hating gays and then proceeding to pray for them. Not saying that your religion is one that dislikes gays, just saying that in many cases; religion and homosexuality go together like drug addicts in detox together."
0,,"Well I suppose you aren't at Hitler status yet, but you're discriminating against a sexual orientation based on nothing more than silly unjustifiable beliefs. There is no proof nor will there ever be that gays are the reason for social and political downfall in a country. They aren't the cause and never will be. They aren't causing a problem at all. People like you who decide that something is wrong based off of stupidity cause problems. But at least you aren't being rude to me so thank you."
0,,OMG THE FUNNIEST MOVIE IN THE WORLD!!!
0,,lol i will tell you if some gay like this guy's try too make out whit my gf? i'll join the gunshop and shot them 1 by 1
1,,"If you think that ''God'' is natural with not supporting homosexuals to get married in all his Glory and he created the earth, the sky, the seas and all the species in it.  Why the frack did he create 1500 species homosexual and only one wich is homophobic? Seems to me he absolutely adore homosexuality! Put the bullshit back in the mouth where you can have the taste for yourself."
0,,This is the best video on the Internet.
0,,im eating a mandwhich atm. not spilt it though!
0,,Fuck gay marriage bitchhhhhhh
0,,That was wonderful.
0,,someone email this link to Mitt Romney
0,,BAM! 
0,,"Ippo pelease don't say that, if you have actually read the bible you'd know God doesn't hate gays"
0,,@cate00149 thank you!!! good point
0,,@Andrew Gibson obeying god? is that what your supposed to do? eventually every fucking country goes down. it just so happens that the US is sucking ass right now.
1,,You are a horrible person. I will pray for you. Pray that God forgives your evil deeds and cures your twisted mind.
0,,I dont hate gays but I'm pretty sure god does.
0,,God loves all his children.
0,,HahahahHa
0,,"Lets face the fact it would be a divorce shortly after, for one gay men wont sleep with a woman and two the woman or man would leave because it would be too perfect and without drama, the gay friend isnt needed as a shoulder to cry on. So your message is invalid and there are plenty of flaws but comment texts are limited"
0,,"I wonder if the saying, You made your bed, you can lie in it"" has anything to do with this?"""
0,,Make my girlfriend breakfast??? What color is the sky on the planet where a straight man makes anyone's breakfast... unless he's a widower with a small child?
0,,"Why did you click on it for gods sake it has GAY"" in the title."""
0,,omg people stop replying to me ffs!!!!!!! And cause i like collegehumor and i give all of their vids a chance? What kind of question is that? Am i not allowed to watch because i found out after it was annoying?
0,,"I'd just like to say, as a homosexual myself, that if you are offended when gays kiss, why are you not offended when straights make out in public areas where children play? If our public show of innocent affection is more offensive than your pornographic, short-skirt wearing, ass-grabbing, perverted straight PDA, then I beg to understand the logic in your reasoning. Also, the fear and hatred of gays is the same fear as interracial couples. Here's the news, you're a mutt."
0,,"a mother-fucking quiche"""""
1,,When gays are not sucking your dick or fucking you b-hole..then what the fuck is the problem? leave them alone.
0,,"I believe that gay marriage is why the US is not doing so good. Look at ancient Rome for example, their empire fell when they started doing immoral acts. All I think is that we are just repeating history if we support gay marriage, but most of all we are not obeying God if we are not having marriage between a man and a woman."
0,,"The roman empire lastes 800 years, will America Last 600 years more, can you assure it? and anyway, only the western part of the empire was sacked, the eastern part, ruled by the byzantines lasted until 1450, yes 1000 years more, and they were Christians, in fact they are the only reason that your religion survived because byzantine emperors persecuted other religions after becoming Christians."
1,,"Please don't quote my earths history as though you know anything about it. Just quote the bible, no one gives a shit when you do that anyway."
0,,Hallelujah
0,,"Dear comment section, thanks for reminding me why I have no faith in the world. Sincerely, MoD. P.S.  Please remove your head from your ass."
0,,I did not know women liked to go to the gym. They are never there when I am there.
0,,"really? I though I was strait for all of high school and most of college, when I have like all of the naked men I have see, I only like about 40% of the vaginas I have seen, plus gays take much better care of themselves."
0,,"this video just proved at 0:30 that we are much more fit than you, so bring it on, bitch."
0,,"I bet you've heard things like, this is what's wrong with the country"" but I've got to say, you're embarrassing to all of the smart American,s and by calling yourself a Texan, and saying all of this on YouTube obviously shows how much you care."""
0,,Your girlfriend sucks dicks. Your dick. See the similarity? How about we take away your right to be with her.
0,,"god doesn't agree with pre-marital sex either, but i don't hear you complaining about that."
0,,It is God not god. I know but am dealing with homosexuality at the moment. God hates it when people justify the act of homosexuality and  conclude  they see nothing wrong with it. Dont ever reply back to me am done with this topic. You have choice! God does not force anybody. I cant repeal the truth of God.
0,,you also have the power not to spread your unintelligent views on youtube
0,,2 guys 1 girl having sex. AIDS! 2 girls 1 guy having sex. CUMSHOTS!
0,,I want to marry a gay man gosh y'all are awesome!
0,,"As a bisexual man: game on, motherfuckers."
0,,I thought the vid was good till it said support gay marriage......
0,,how is it a stretch? both of you hated a group of people for no reason
0,,How gay
0,,I agree with you!
0,,Lol
0,,I think it says that gay people goes to hell
0,,marry  me :)
0,,Gaylord
0,,"@ChunkyBuiscuit - If you're that desperate for a bit of old fashioned male on male physical contact, just ask them.@ Nozzy1110 - So what? So does your mum.... and that's not even an insult, just an observation."
0,,"Homophobics' vision are clouded by the morale of their religious books to think for themselves, typically; the mindset of individuals with these binding characteristics think linearly. Does it matter if another man or women married? Also, calling them 'sick', what gives you the undisputable rights to make such a diagnosis?"
1,,"Actually the opposite. But keep assuming stuff about people you dont know, makes you look smart."
0,,"But why do you choose to obey some messages your book says and hold it as god's word"", yet ignore others"""
0,,The name is God and not ''god''. The little god is man made false god. There is only one God; which is the God of the bible and his son Jesus Christ. Every other small god is a deception. In order to have access to God you need to accept Jesus Christ as your Lord and personal saviour.
0,,They really should show this on t.v just to see peoples reactions!
0,,We will support gay marriage XD
0,,And than? I would kill you and bury you...Have not more to say >:)
0,,No i would kill them if they tried that
0,,thumbs down if you won't support gay marriage.
0,,"And if god"" is so against homosexuality, why did he create such tendencies in his creatures (animals) that are unable to reason much outside instincts?"""
0,,"Buddy; He is simply God and cannot be bargained with but we can however obtain mercy through Jesus Christ his son. In order to obtain mercy, you would have to acknowledge Jesus as your Lord and saviour by believing that he died and rose on the third day. Romans 10:9"
0,,"*too,*agree, clearly your grammar is not perfect. No I am also trying to speak the truth here. The truth is our country is not run on your book. Also, why do you pick and choose what from the bible you wish to obey? So do you also see working on sundays as a sin? Are you against rounded haircuts? Women speaking in churches? Like I can't even comprehend how people believe the bible in general, its created by sexist,racist,homophobic men of that time who used it as a means of control"
0,,My Grammar might not be perfect but i can vehemently admit that it is apt or standard to the avid reader.
0,,Well luckily our country isn't run on what you think.
0,,"Well you can have your homophobic opinion all you want, but you actually do not have an argument, you just reek of fear. Lmao you blame Obama as you sit here ignoring all the issues in this country and focus on stopping the happiness of other people..."
1,,Chunky biscuit..... Just from that name I'm gonna take it that you are a closet broke back mountain type that takes it up the ass and venting out your hatred to try and prove to your friends that you aren't a pillow biter. I am sorry you aren't secure with your sexuality but you shouldn't hate because there are more gays out there that you would never think. So next time keep your hatred and comments to yourself.
0,,"Well fortunately our country is NOT run based on your book. So if you don't like gay relationships, don't have one"
0,,"Have you even thought of WHY it makes you uncomfortable? Afraid of social change? insecure about your own sexuality? Jealous that they have love while you don't? Like what actual reasons are there other than homophobia? Get over yourself, there are starving kids DYING, people that are sex slaves, families torn apart by war... and you focus your anger on gays because they make you uncomfortable? Wow you are ridiculous."
0,,someone is insecure with their sexuality.
0,,And women do not .... ? 
0,,Umm yes but they are women
0,,"ummm you said gay people suck dicks"", as if implying that it singles them out . You said the reason you don't like them is because they suck dicks ... yet many women ""suck dicks"""""
0,,lol I'm so glad that Britain already supports gay marrage
1,,What is wrong with you mr. ping pong
0,,All people like going to the gym
0,,Gayyyyyyyy
1,,"So you would start a fight with two guys kissing, to try to get one of them to go down"" on you? Pathetic."""
0,,A mother. Fucking. Quiche.
0,,Exactly.
0,,I would marry my gay friend in a heartbeat. He's the best!
0,,Put*
0,,I don't understand why they out the gmm tune on this...
0,,That is so right finally someone who understand
0,,omfg LOL who the fck would want u f@gs.....-_-
0,,Lmao I hate people but this video is fact
0,,Gay guys are sick
0,,"I do hate gays, but comparing me to Hitler is a stretch. I'm more like a Texan than Hitler. And trust me, there are many other guys and girls out there who hate gay people. They just don't have the balls to say that they do when this country has gone to shit starting to be okay with gayness. I have not taken any physical action against them, but if I see a gay kissing someone or doing something gay in public I will call them out on it. And if it becomes a fight, that queer is going down."
0,,Why?
0,,Because gay people sucks dick
0,,"If they're sexually active, then probably. Why does their dick-sucking offend you? Are you afraid they'll suck on your dick without permission?"
0,,"Ok, first of all -- how sad must be one's life when he/she wastes precious time of his/her life to hate millions of faceless people? Do you hate the population of hairdressers too? Vegans? Or is it really hatred? A few minutes of reflection wouldn't really harm you. At least I think so.And secondly -- I know it's ridiculous (just as this whole argument), but I'd dare you to_ nag some massive bear guy. We'd see if it would be the queer"" going down."""
0,,"Oooh may gay. That was... I may have spilt my drinks. See! We are superior! And I spelt that wrong. Oh well, I never said perfect."
0,,If you realyse it does make sense to heterosexual guys... Ha!
0,,fucked up but good to know
0,,I love this!
0,,IN LOVEEE W THIS!! <3 <3 ;)  GO GAYS <3
0,,I don't understand I thought marriage is supposed to be between a man and a woman.
0,,"Still won't support gay marriage, but hey, I got to admit, this makes a pretty funny and reasonable idea hahaha. Thumbs up."
0,,Hahaha! That was awesome
0,,"Facts don't change with your perspective. You might gain a better understanding as to why something is a certain way, but it won't change things like basic biology."
0,,"When you live in a world of illusion it does. Your attachment to a certain reality or part of, your problem."
0,,"See, I don't live in a world of illusion. I live in a world that has verifiable concepts that can be logical processed as well as backed up by scientific data that is capable of being replicated. That's not a problem. It's called reality. You, on the other hand, really need help figuring out the line between fantastical products of your mind and reality."
0,,"Hi. I'm Margret, well, Magi, actually. My best friend aside from my husband is a man named Matt, who has been with his partner Jared for about seven years now.You can now say that you've met a woman who considers a gay man her best friend."
0,,A mother effing quiche.
0,,Three random words do not answer any of the questions in my post.Try again please.
0,,This was funny.  two thumbs up.
